Date,EUR=,SEK=,GBp=,DKK=,NOK=,CHF=,PLN=,USD=
2017-04-20,1.0717,8.986,1.2813,6.9397,8.6212,0.99875,3.9806,1
2017-04-21,1.0728,9.0055,1.2813,6.9333,8.6709,0.99585,3.97425,1
2017-04-24,1.08675,8.8582,1.2794,6.8456,8.5477,0.9957,3.90645,1
2017-04-25,1.0926,8.7734,1.2841,6.8102,8.5662,0.9936,3.86395,1
2017-04-26,1.09035,8.7634,1.2847,6.8231,8.5849,0.9932,3.8754,1
2017-04-27,1.0873,8.8357,1.2904,6.8417,8.5647,0.9941,3.88355,1
2017-04-28,1.0897,8.8533,1.29505,6.8272,8.5836,0.9952,3.8795,1
2017-05-01,1.0899,8.8483,1.2886,6.8227,8.5949,0.9963,3.87575,1
2017-05-02,1.093,8.8037,1.29385,6.8045,8.59,0.9915,3.84265,1
2017-05-03,1.0885,8.849,1.2867,6.8317,8.65235,0.99475,3.8635,1
2017-05-04,1.09845,8.8313,1.2921,6.7702,8.6769,0.98635,3.85005,1
2017-05-05,1.09975,8.7901,1.2981,6.7612,8.5936,0.987,3.8297,1
2017-05-08,1.0924,8.8449,1.294,6.8115,8.6475,0.9989,3.86945,1
2017-05-09,1.08735,8.8881,1.2935,6.8447,8.6903,1.0073,3.8926,1
2017-05-10,1.0868,8.9229,1.2938,6.8452,8.6214,1.0089,3.87485,1
2017-05-11,1.08615,8.884,1.2886,6.8495,8.5989,1.0078,3.89045,1
2017-05-12,1.0931,8.8263,1.2891,6.8068,8.5593,1.00065,3.85385,1
2017-05-15,1.0975,8.8294,1.28935,6.7773,8.5534,0.9965,3.8244,1
2017-05-16,1.10825,8.7888,1.29175,6.7116,8.46365,0.986,3.7679,1
2017-05-17,1.1159,8.7313,1.29725,6.6656,8.4047,0.9789,3.7558,1
2017-05-18,1.1103,8.8081,1.29395,6.7016,8.4804,0.9799,3.7963,1
2017-05-19,1.1207,8.7267,1.30355,6.6412,8.3747,0.9724,3.7416,1
2017-05-22,1.1238,8.6926,1.3,6.6252,8.33765,0.97345,3.73545,1
2017-05-23,1.11835,8.7059,1.29625,6.6554,8.37435,0.9761,3.7581,1
2017-05-24,1.1219,8.6688,1.2974,6.6329,8.331,0.9732,3.72505,1
2017-05-25,1.12105,8.6867,1.294,6.6381,8.3985,0.97295,3.72455,1
2017-05-26,1.1183,8.6947,1.28035,6.6538,8.377,0.97445,3.74115,1
2017-05-29,1.11655,8.701,1.2841,6.6639,8.4115,0.9778,3.74485,1
2017-05-30,1.11855,8.7234,1.28585,6.6505,8.4316,0.9747,3.73335,1
2017-05-31,1.12435,8.6881,1.289,6.6156,8.4353,0.9678,3.71745,1
2017-06-01,1.1213,8.6865,1.2881,6.6338,8.4532,0.9716,3.73915,1
2017-06-02,1.1282,8.6205,1.28865,6.5944,8.41355,0.96225,3.70785,1
2017-06-05,1.12545,8.6542,1.2903,6.6109,8.4512,0.96495,3.71965,1
2017-06-06,1.12775,8.6639,1.2911,6.5951,8.4529,0.9621,3.71775,1
2017-06-07,1.1257,8.6908,1.2961,6.6068,8.4949,0.965,3.73835,1
2017-06-08,1.1214,8.711,1.2953,6.6324,8.4948,0.96725,3.7432,1
2017-06-09,1.11955,8.7159,1.2745,6.643,8.4937,0.9696,3.73835,1
2017-06-12,1.1203,8.7459,1.26565,6.6377,8.4742,0.9688,3.74285,1
2017-06-13,1.12155,8.6936,1.2753,6.63315,8.42955,0.9688,3.73995,1
2017-06-14,1.1218,8.7033,1.2752,6.6281,8.4237,0.97105,3.74125,1
2017-06-15,1.1145,8.7515,1.2755,6.6711,8.5074,0.97515,3.7963,1
2017-06-16,1.11975,8.7082,1.2776,6.6422,8.4471,0.9738,3.7587,1
2017-06-19,1.11485,8.7429,1.2736,6.6717,8.5024,0.9756,3.7852,1
2017-06-20,1.11345,8.7825,1.26305,6.6809,8.54515,0.97505,3.81555,1
2017-06-21,1.1168,8.7461,1.26715,6.6609,8.5324,0.9725,3.80785,1
2017-06-22,1.11525,8.7497,1.2682,6.6701,8.49,0.97185,3.79695,1
2017-06-23,1.1194,8.7215,1.2718,6.6438,8.4485,0.9695,3.77275,1
2017-06-26,1.1182,8.723,1.2721,6.6497,8.481,0.97235,3.75975,1
2017-06-27,1.1339,8.6116,1.2816,6.5563,8.4198,0.9604,3.73825,1
2017-06-28,1.1378,8.544,1.2926,6.5366,8.4259,0.9596,3.71685,1
2017-06-29,1.1441,8.4617,1.3006,6.4993,8.3855,0.9558,3.7059,1
2017-06-30,1.1426,8.4289,1.3027,6.508,8.3472,0.9583,3.70225,1
2017-07-03,1.1364,8.4882,1.2937,6.543,8.3648,0.9635,3.73885,1
2017-07-04,1.13455,8.5267,1.292,6.5545,8.3556,0.96555,3.7337,1
2017-07-05,1.1353,8.4871,1.29355,6.5511,8.392,0.964,3.72495,1
2017-07-06,1.1423,8.4441,1.2971,6.5101,8.3496,0.9606,3.71035,1
2017-07-07,1.1401,8.4277,1.2892,6.523,8.3649,0.964,3.71415,1
2017-07-10,1.14,8.4303,1.2879,6.5222,8.3283,0.9657,3.71615,1
2017-07-11,1.14675,8.4003,1.28485,6.4833,8.2782,0.96375,3.697,1
2017-07-12,1.1412,8.4176,1.2885,6.5175,8.2836,0.9653,3.7063,1
2017-07-13,1.13985,8.3584,1.29395,6.5242,8.2597,0.9672,3.707,1
2017-07-14,1.1469,8.3078,1.30965,6.4838,8.1845,0.9635,3.66605,1
2017-07-17,1.14785,8.2902,1.3055,6.479,8.1591,0.96265,3.66165,1
2017-07-18,1.15545,8.3021,1.304,6.436,8.0884,0.95485,3.6375,1
2017-07-19,1.15155,8.3041,1.3018,6.45775,8.0531,0.95555,3.6546,1
2017-07-20,1.1631,8.2224,1.2974,6.3929,8.0456,0.95125,3.62115,1
2017-07-21,1.1663,8.2418,1.29955,6.3745,8.0368,0.9457,3.6587,1
2017-07-24,1.1642,8.2164,1.3029,6.3867,8.0068,0.9466,3.66155,1
2017-07-25,1.16525,8.2092,1.30255,6.38545,7.9729,0.9525,3.6616,1
2017-07-26,1.1734,8.1701,1.3121,6.3365,7.8924,0.9508,3.6228,1
2017-07-27,1.1677,8.2154,1.30665,6.3683,7.9539,0.9649,3.63845,1
2017-07-28,1.1752,8.1181,1.3135,6.3284,7.912,0.9688,3.6196,1
2017-07-31,1.1842,8.0682,1.3214,6.2798,7.8641,0.9666,3.59415,1
2017-08-01,1.18015,8.1096,1.32035,6.3013,7.9282,0.9657,3.60455,1
2017-08-02,1.1856,8.0987,1.3223,6.2729,7.8979,0.97085,3.59145,1
2017-08-03,1.187,8.1011,1.3139,6.2667,7.9066,0.9685,3.57445,1
2017-08-04,1.1772,8.14705,1.30365,6.3204,7.9481,0.9729,3.60525,1
2017-08-07,1.17955,8.1491,1.3035,6.30645,7.9245,0.9731,3.60435,1
2017-08-08,1.175,8.1755,1.2991,6.33,7.9572,0.97435,3.63045,1
2017-08-09,1.1759,8.1767,1.3005,6.32645,7.9565,0.96365,3.62865,1
2017-08-10,1.1772,8.1349,1.2975,6.3185,7.9544,0.9626,3.63515,1
2017-08-11,1.18205,8.1222,1.3012,6.2906,7.9336,0.9619,3.62495,1
2017-08-14,1.178,8.1121,1.2965,6.3128,7.9509,0.9721,3.63725,1
2017-08-15,1.1735,8.0739,1.287,6.33735,7.9578,0.9727,3.65595,1
2017-08-16,1.177,8.0742,1.289,6.3203,7.9252,0.9659,3.62675,1
2017-08-17,1.1724,8.1391,1.28685,6.3428,7.96865,0.9629,3.64515,1
2017-08-18,1.1762,8.111,1.2876,6.3231,7.9066,0.965,3.63335,1
2017-08-21,1.1816,8.0731,1.2901,6.2951,7.898,0.9618,3.62255,1
2017-08-22,1.1762,8.0943,1.2824,6.3234,7.9097,0.9682,3.6354,1
2017-08-23,1.18075,8.0596,1.28,6.2992,7.8682,0.9653,3.63015,1
2017-08-24,1.1799,8.0677,1.28,6.3034,7.8436,0.9654,3.61115,1
2017-08-25,1.1926,7.9708,1.28865,6.2364,7.7582,0.9568,3.5731,1
2017-08-28,1.1979,7.9587,1.2933,6.2101,7.7541,0.95525,3.54575,1
2017-08-29,1.19725,7.93945,1.292,6.21415,7.7489,0.9555,3.5543,1
2017-08-30,1.1883,7.9791,1.29255,6.2595,7.8104,0.9636,3.57895,1
2017-08-31,1.191,7.9385,1.29305,6.2447,7.7613,0.9587,3.56615,1
2017-09-01,1.1859,7.9918,1.29505,6.2702,7.7989,0.9647,3.58585,1
2017-09-04,1.1896,7.9629,1.29315,6.2518,7.8098,0.95845,3.56445,1
2017-09-05,1.1914,7.9685,1.3033,6.2439,7.7795,0.9553,3.55275,1
2017-09-06,1.1917,7.9805,1.3043,6.2435,7.8017,0.9564,3.56525,1
2017-09-07,1.2023,7.9198,1.3101,6.188,7.7331,0.9506,3.53365,1
2017-09-08,1.2035,7.9304,1.31985,6.1827,7.7395,0.9445,3.52725,1
2017-09-11,1.1953,8.0128,1.31635,6.2244,7.8411,0.9562,3.55165,1
2017-09-12,1.1967,7.9711,1.3284,6.2181,7.8353,0.96025,3.55775,1
2017-09-13,1.18865,8.0329,1.3211,6.26015,7.87985,0.96425,3.60385,1
2017-09-14,1.1919,7.9887,1.3397,6.243,7.8754,0.96315,3.58835,1
2017-09-15,1.1943,7.9663,1.3593,6.2292,7.8508,0.9599,3.57945,1
2017-09-18,1.1954,7.9621,1.3494,6.2255,7.8321,0.9615,3.59065,1
2017-09-19,1.1994,7.9518,1.3509,6.2035,7.7997,0.9627,3.56935,1
