Currency,Daily Total Return,Price Close,TRBC Economic Sector Name,Volume
USD,-1.78784267,197.76,,85
USD,-0.228466987,21.835,,87990
USD,0.849514563,199.44,,83
USD,0.480879322,21.94,,126966
USD,1.203369434,201.84,,356
USD,-2.75752051,21.335,,114748
USD,-2.734839477,196.32,,229
USD,-0.585891727,21.21,,133728
USD,-3.239608802,189.96,,193
USD,0.377180575,21.29,,127744
USD,0.31585597,190.56,,139
USD,-2.959135744,20.66,,112306
USD,-2.01511335,186.72,,208
USD,0.363020329,20.695,,130032
USD,-0.385604113,186.0,,146
USD,0.893935733,20.88,,84618
USD,4.580645161,194.52,,125
USD,0.119731801,20.905,,149198
USD,0.431832202,195.36,,151
USD,-2.080841904,20.47,,270468
USD,-2.641277641,190.2,,247
USD,-0.879335613,20.29,,130740
USD,1.703470032,193.44,,134
USD,3.178905865,20.935,,105012
USD,2.23325062,197.76,,135
USD,-0.477668975,20.835,,100460
USD,2.487864078,202.68,,217
USD,0.287976962,20.895,,65200
USD,0.296033156,202.68,,283
USD,0.933237617,21.09,,97836
USD,-1.420959147,199.8,,95
USD,0.047415837,21.1,,84056
USD,0.780780781,201.36,,85
USD,0.18957346,21.14,,60484
USD,-0.655542312,200.04,,107
USD,0.118259224,21.165,,63100
USD,-0.959808038,198.12,,33
USD,1.275690999,21.435,,89116
USD,1.090248334,200.28,,114
USD,-1.282948449,21.16,,250482
USD,-3.295386459,193.68,,824
USD,0.543478261,21.275,,192128
USD,0.185873606,194.04,,166
USD,0.846063455,21.455,,122220
USD,0.556586271,195.12,,141
USD,2.074108599,21.9,,77340
USD,1.291512915,197.64,,108
USD,-1.917808219,21.48,,112652
USD,-1.214329083,195.24,,98
USD,1.000931099,21.695,,100022
USD,-0.799016595,193.68,,36
USD,-1.958976723,21.27,,144918
USD,-0.92936803,191.88,,62
USD,0.799247767,21.44,,60218
USD,-0.375234522,191.16,,58
USD,-0.349813433,21.365,,69222
USD,-0.251098556,190.68,,102
USD,1.591387784,21.705,,114316
USD,1.006922593,192.6,,107
USD,-2.994701682,21.055,,129596
USD,0.249221184,193.08,,125
USD,-1.21111375,20.8,,113822
USD,-0.31075202,192.48,,98
USD,-0.673076923,20.66,,109046
USD,-0.935162095,190.68,,217
USD,1.089060987,20.885,,85212
USD,-0.629326621,189.48,,95
USD,-0.335168781,20.815,,62672
USD,-0.82330589,187.92,,41
USD,0.384338218,20.895,,49318
USD,-0.383141762,187.2,,166
USD,0.358937545,20.97,,79538
USD,1.217948718,189.48,,92
USD,1.287553648,21.24,,99560
USD,0.443318556,190.32,,87
USD,-0.494350282,21.135,,120610
USD,0.945775536,192.12,,90
USD,-1.301159215,20.86,,111872
USD,-0.437226733,191.28,,41
USD,-1.534036433,20.54,,161784
USD,-1.191969887,189.0,,647
USD,3.383641675,21.235,,117424
USD,2.73015873,194.16,,1586
USD,-4.944666824,20.185,,177330
USD,-1.236093943,191.76,,155
USD,-5.177111717,19.14,,177456
USD,-0.062578223,191.64,,104
USD,0.679205852,19.27,,85308
USD,2.12899186,195.72,,150
USD,0.882200311,19.44,,80930
USD,-1.716738197,192.36,,670
USD,3.703703704,20.16,,141336
USD,1.996257018,196.2,,185
USD,0.27281746,20.215,,92904
USD,0.489296636,197.16,,315
USD,-0.494682167,20.115,,88890
USD,0.0,197.16,,256
USD,-1.963708675,19.72,,91704
USD,-1.217285453,194.76,,144
USD,3.777890467,20.465,,110640
USD,0.616142945,195.96,,72
USD,1.172733936,20.705,,134204
USD,0.061236987,196.08,,108
USD,-2.921999517,20.1,,193110
USD,-2.386780906,191.4,,264
USD,4.47761194,21.0,,139402
USD,1.003134796,193.32,,219
USD,2.547619048,21.535,,396366
USD,1.7380509,196.68,,197
USD,-0.74297655,21.375,,107732
USD,1.281269067,199.2,,299
USD,-0.210526316,21.33,,69270
USD,-0.120481928,198.96,,333
USD,1.172058134,21.58,,125716
USD,0.060313631,199.08,,207
USD,-0.579240037,21.455,,220068
USD,-1.627486438,195.84,,223
USD,1.421580051,21.76,,106024
USD,0.490196078,196.8,,177
USD,-0.597426471,21.63,,133764
USD,-3.719512195,189.48,,223
USD,0.970873786,21.84,,143566
USD,1.139962001,191.64,,402
USD,1.282051282,22.12,,54134
USD,1.941139637,195.36,,297
USD,-0.203435805,22.075,,110588
USD,-0.798525799,193.8,,208
USD,0.996602492,22.295,,134228
USD,1.547987616,196.8,,205
USD,0.470957614,22.4,,89966
USD,-2.5,191.88,,116
USD,0.848214286,22.59,,133708
USD,-0.562851782,190.8,,266
USD,-3.297919433,21.845,,140260
USD,0.0,190.8,,134
USD,0.80109865,22.02,,84006
USD,-0.062893082,190.68,,301
USD,-0.227066303,21.97,,57408
USD,-0.566393958,189.6,,65
USD,-1.775147929,21.58,,182888
USD,1.075949367,191.64,,599
USD,-1.459684893,21.225,,125910
USD,0.563556669,192.72,,61
USD,-0.070671378,21.21,,189848
USD,0.684931507,194.04,,213
USD,0.636492221,21.345,,169198
USD,-0.061842919,193.92,,437
USD,-0.655891309,21.205,,208518
USD,-0.866336634,192.24,,325
USD,-0.448007545,21.11,,179720
USD,-1.872659176,188.64,,186
USD,-0.615821885,20.98,,119392
USD,0.190839695,189.0,,173
USD,-0.81029552,20.81,,136926
USD,-0.380952381,187.68,,295
USD,0.624699664,20.94,,90140
USD,2.813299233,192.96,,368
USD,0.191021968,20.98,,90546
USD,0.870646766,194.64,,280
USD,-3.979980934,20.145,,89436
USD,0.55487053,195.72,,307
USD,-1.092082403,19.925,,96218
USD,-2.82035561,190.2,,224
USD,0.903387704,20.105,,92102
USD,0.757097792,191.64,,133
USD,-0.571997016,19.99,,64610
USD,-1.690670006,188.4,,1683
USD,0.025012506,19.995,,126314
USD,-7.070063694,175.08,,537
USD,2.700675169,20.535,,56282
USD,-3.701165182,168.6,,432
USD,-1.753104456,20.175,,64984
USD,-6.120996441,158.28,,1016
USD,-1.734820322,19.825,,95216
USD,-3.86656558,152.16,,866
USD,0.5296343,19.93,,262784
USD,2.602523659,156.12,,2454
USD,-2.508780733,19.43,,109368
USD,0.076863951,156.24,,1596
USD,2.547606794,19.925,,115270
USD,5.222734255,164.4,,686
USD,0.100376412,19.945,,82880
USD,3.211678832,169.68,,506
USD,2.732514415,20.49,,110430
USD,0.141442716,169.92,,263
USD,-1.02489019,20.28,,236900
USD,-2.966101695,164.88,,3146
USD,1.479289941,20.58,,111312
USD,-2.983988355,159.96,,490
USD,0.29154519,20.64,,93310
USD,1.875468867,162.96,,561
USD,0.339147287,20.71,,25000
USD,-1.17820324,161.04,,223
USD,2.704007726,21.27,,68866
USD,3.874813711,167.28,,925
USD,-2.374236013,20.765,,109218
USD,-1.147776184,165.36,,883
USD,1.902239345,21.16,,87430
USD,0.435413643,166.08,,652
USD,1.441398866,21.465,,62136
USD,-0.072254335,165.96,,464
USD,2.585604472,22.02,,74302
USD,0.723065799,167.16,,208
USD,0.999091735,22.24,,53268
USD,1.292175162,169.32,,227
USD,10.948741007,24.675,,825976
USD,-0.779588944,168.0,,434
USD,5.005065856,25.91,,551950
USD,0.857142857,169.44,,324
USD,1.099961405,26.195,,168742
USD,-2.053824363,165.96,,322
USD,-0.706241649,26.01,,185850
USD,0.0,165.96,,402
USD,1.633986928,26.435,,128968
USD,0.795372379,167.28,,415
USD,-1.021373179,26.165,,122632
USD,-2.152080344,163.68,,247
USD,0.114656985,26.195,,156678
USD,0.073313783,163.8,,260
USD,-2.004199275,25.67,,144278
USD,-2.93040293,159.0,,213
USD,0.603817686,25.825,,129856
USD,1.811320755,161.88,,275
USD,-0.50338819,25.695,,123772
USD,5.040770941,170.04,,684
USD,-0.369721736,25.6,,87652
USD,6.351446718,180.84,,1187
USD,1.69921875,26.035,,189248
USD,3.848706038,187.8,,4887
USD,5.915114269,27.575,,333058
USD,1.086261981,189.84,,1285
USD,-0.380779692,27.47,,154926
USD,7.648546144,204.36,,3276
USD,-2.202402621,26.865,,156472
USD,11.450381679,227.76,,3334
USD,0.576958868,27.02,,202068
USD,-4.741833509,216.96,,2292
USD,-1.424870466,26.635,,159516
USD,0.331858407,217.68,,2104
USD,-1.52055566,26.23,,121296
USD,1.543550165,221.04,,1655
USD,0.648112848,26.4,,107992
USD,0.217155266,221.52,,1733
USD,-0.09469697,26.375,,111300
USD,4.929577465,232.44,,1423
USD,0.777251185,26.58,,106028
USD,1.135776975,235.08,,2378
USD,-0.131677953,26.545,,83572
USD,-0.204185809,234.6,,2527
USD,-0.979468827,26.285,,89432
USD,0.409207161,235.56,,931
USD,-2.073425908,25.74,,75592
USD,-0.458481915,234.48,,1503
USD,0.912975913,25.975,,107026
USD,0.818833163,236.4,,2142
USD,-2.348411935,25.365,,95648
USD,0.76142132,238.2,,1515
USD,1.990932387,25.87,,66626
USD,0.0,238.2,,1091
USD,-0.676459219,25.695,,66156
USD,0.302267003,238.92,,1341
USD,0.778361549,25.895,,70402
USD,0.100452034,239.16,,1820
USD,2.741842054,26.605,,103922
USD,0.050175615,239.28,,554
USD,0.545010336,26.75,,111920
USD,0.050150451,239.4,,779
USD,-4.728971963,25.485,,77010
USD,-0.501253133,238.2,,926
USD,1.118304885,25.73,,74136
USD,-0.856423174,236.16,,154
USD,3.478429848,26.625,,73462
USD,1.270325203,239.16,,551
USD,-2.122065728,26.06,,92336
USD,-1.053687908,236.64,,525
USD,1.8419033,26.54,,94332
USD,1.014198783,238.44,,1595
USD,2.769404672,27.275,,124350
USD,0.352289884,239.28,,1354
USD,0.604949588,27.44,,69644
USD,-1.454363089,235.8,,876
USD,-0.801749271,27.22,,57804
USD,0.254452926,236.4,,583
USD,0.495958854,27.355,,72392
USD,2.233502538,241.68,,617
USD,2.229939682,27.965,,68370
USD,1.83714002,246.12,,736
USD,-0.48274629,27.83,,49786
USD,0.0,246.12,,1097
USD,-0.71864894,27.63,,61712
USD,-1.218917601,243.12,,708
USD,0.036192544,27.64,,42768
USD,2.22112537,248.52,,1099
USD,-0.2170767,27.58,,68142
USD,-2.510864317,242.28,,1105
USD,0.326323423,27.67,,103800
USD,0.54482417,243.6,,320
USD,-0.198771232,27.615,,95642
USD,0.147783251,243.96,,407
USD,-0.072424407,27.595,,36468
USD,0.737825873,245.76,,261
USD,1.558253307,28.025,,264764
USD,-0.68359375,244.08,,1084
USD,-0.749330955,27.815,,68744
USD,-0.786627335,242.16,,434
USD,1.474024807,28.225,,94040
USD,-1.189296333,239.28,,424
USD,-2.3914969,27.55,,98050
USD,0.401203611,240.24,,339
USD,-0.617059891,27.38,,55882
USD,0.549450549,241.56,,207
USD,0.127830533,27.415,,76208
USD,-5.365126677,228.6,,927
USD,-1.240196972,27.075,,126510
USD,4.776902887,239.52,,779
USD,0.018467221,27.08,,89954
USD,-1.653306613,235.56,,77
USD,-0.535450517,26.935,,80468
USD,1.171676006,238.32,,111
USD,-0.334137739,26.845,,123118
USD,-2.668680765,231.96,,295
USD,0.335257962,26.935,,89724
USD,0.517330574,233.16,,397
USD,-0.761091517,26.73,,134356
USD,-2.727740607,226.8,,924
USD,-2.28208006,26.12,,116242
USD,-1.693121693,222.96,,226
USD,-0.689127106,25.94,,162840
USD,-1.130247578,220.44,,879
USD,4.086353123,27.0,,75840
USD,1.415351116,223.56,,488
USD,3.5,27.945,,175172
USD,-0.536768653,222.36,,164
USD,0.751476114,28.155,,92262
USD,-0.377765785,221.52,,314
USD,-1.811401172,27.645,,92768
USD,-1.408450704,218.4,,510
USD,-0.578766504,27.485,,89134
USD,2.362637363,223.56,,156
USD,-2.310351101,26.85,,157452
USD,3.327965647,231.0,,489
USD,-0.242085661,26.785,,152010
USD,-1.038961039,228.6,,233
USD,0.149337316,26.825,,69830
USD,4.146981627,238.08,,840
USD,0.410065238,26.935,,56466
USD,-2.822580645,231.36,,2276
USD,-4.418043438,25.745,,157122
USD,0.0,231.36,,375
USD,-0.174791222,25.7,,88212
USD,0.414937759,232.32,,548
USD,0.778210117,25.9,,115118
USD,-2.324380165,226.92,,363
USD,0.521235521,26.035,,78138
USD,-2.696985722,220.8,,473
USD,0.0,26.035,,83494
USD,-0.597826087,219.48,,443
USD,-1.286729403,25.7,,101980
USD,-1.038819027,217.2,,362
USD,11.750972763,28.72,,520638
USD,1.491712707,220.44,,475
USD,-0.383008357,28.61,,241470
USD,-2.231899837,215.52,,353
USD,-0.629150647,28.43,,148286
USD,-1.391982183,212.52,,213
USD,-0.809004573,28.2,,125318
USD,-1.693958216,208.92,,728
USD,1.223404255,28.545,,103448
USD,3.676048248,216.6,,328
USD,-3.818532142,27.455,,109694
USD,-5.817174515,204.0,,1072
USD,2.440356948,28.125,,93118
USD,0.352941176,204.72,,480
USD,-1.475555556,27.71,,171514
USD,-2.696365768,199.2,,672
USD,-0.036088055,27.7,,72318
USD,-1.024096386,197.16,,1290
USD,0.9566787,27.965,,65850
USD,2.008520998,201.12,,567
USD,-3.075272662,27.105,,67196
USD,-0.119331742,200.88,,2236
USD,0.018446781,27.11,,221494
USD,-1.314217443,198.24,,145
USD,-0.608631501,26.945,,72474
USD,2.239709443,202.68,,431
USD,-1.614399703,26.51,,127870
USD,-3.019538188,196.56,,362
USD,-0.88645794,26.275,,67324
USD,-3.174603175,190.32,,345
USD,2.645099905,26.97,,66318
USD,-0.630517024,189.12,,473
USD,-0.426399703,26.855,,59476
USD,-1.52284264,186.24,,456
USD,-0.484081177,26.725,,58562
USD,-2.706185567,181.2,,470
USD,0.879326473,26.92,,123196
USD,-1.920529801,177.72,,307
USD,-0.14858841,26.88,,81424
USD,1.553004727,180.48,,355
USD,-0.558035714,26.73,,47142
USD,1.662234043,183.48,,116
USD,-2.02020202,26.19,,156164
USD,-4.970568999,174.36,,744
USD,1.183657885,26.5,,170520
USD,-1.376462491,171.36,,361
USD,0.641509434,26.67,,87034
USD,1.330532213,173.64,,728
USD,1.912260967,27.18,,176304
USD,4.906703525,182.16,,422
USD,0.699043414,27.37,,138066
USD,0.592885375,183.24,,549
USD,-1.406649616,26.985,,165980
USD,-0.654878847,182.04,,651
USD,-0.96349824,26.725,,108272
USD,-0.922874094,180.36,,566
USD,-2.170252572,26.145,,228322
USD,-1.330671989,177.96,,358
USD,-0.917957544,25.905,,150190
USD,0.944032367,179.64,,1106
USD,1.524802162,26.3,,115862
USD,2.070808283,183.36,,1203
USD,1.634980989,26.73,,88616
USD,-0.523560209,182.4,,855
USD,2.28208006,27.34,,105616
USD,0.0,182.4,,677
USD,-0.347476225,27.245,,114154
USD,-1.907894737,178.92,,1715
USD,-2.037071022,26.69,,90348
USD,-2.079141516,175.2,,383
USD,0.78681154,26.9,,344172
USD,-0.342465753,174.6,,3661
USD,1.356877323,27.265,,109490
USD,4.467353952,182.4,,1308
USD,-0.366770585,27.165,,63486
USD,-0.657894737,181.2,,366
USD,0.257684521,27.235,,157782
USD,-0.59602649,180.12,,719
USD,-1.211676152,26.905,,98806
USD,-0.666222518,178.92,,443
USD,2.304404386,27.525,,157216
USD,2.146210597,182.76,,1321
USD,1.398728429,27.91,,115032
USD,15.430072226,210.96,,1785
USD,-1.57649588,27.47,,128208
USD,-8.759954494,192.48,,1641
USD,1.23771387,27.81,,109804
USD,-1.246882793,190.08,,660
USD,-0.7731032,27.595,,191642
USD,0.694444444,191.4,,866
USD,2.210545389,28.205,,276734
USD,-0.626959248,190.2,,995
USD,1.294096791,28.57,,236656
USD,0.0,190.2,,351
USD,0.03500175,28.58,,183478
USD,-2.523659306,185.4,,410
USD,2.064380686,29.17,,134624
USD,-1.488673139,182.64,,254
USD,-2.056907782,28.57,,152840
USD,-1.445466491,180.0,,238
USD,2.922646132,29.405,,142846
USD,-0.066666667,179.88,,331
USD,0.170039109,29.455,,139138
USD,0.0,179.88,,335
USD,0.543201494,29.615,,249502
USD,0.133422282,180.12,,514
USD,-0.87793348,29.355,,163384
USD,-1.132578281,178.08,,400
USD,0.919775166,29.625,,202200
USD,0.404312668,178.8,,485
USD,3.746835443,30.735,,277852
USD,-0.536912752,177.84,,533
USD,0.390434358,30.855,,228076
USD,-0.134952767,177.6,,670
USD,-2.657591962,30.035,,270728
USD,-2.364864865,173.4,,423
USD,-0.632595305,29.845,,302684
USD,-2.560553633,168.96,,417
USD,0.3350645,29.945,,193224
USD,1.775568182,171.96,,250
USD,-1.569544164,29.475,,169942
USD,-0.976971389,170.28,,165
USD,2.680237489,30.265,,176616
USD,-0.140944327,170.04,,303
USD,-2.147695358,29.615,,194530
USD,-0.14114326,169.8,,144
USD,-3.15718386,28.68,,250920
USD,-7.137809187,157.68,,771
USD,0.505578801,28.825,,422098
USD,-1.293759513,155.64,,350
USD,-0.450997398,28.695,,323480
USD,-2.235929067,152.16,,391
USD,0.975779753,28.975,,292896
USD,-4.810725552,144.84,,1096
USD,1.518550475,29.415,,181766
USD,-3.645401823,139.56,,1271
USD,-0.220975693,29.35,,239166
USD,2.751504729,143.4,,925
USD,2.299829642,30.025,,133166
USD,1.171548117,145.08,,454
USD,1.199000833,30.385,,128260
USD,-2.481389578,141.48,,402
USD,1.069606714,30.71,,129174
USD,0.254452926,141.84,,220
USD,-1.530446109,30.24,,122326
USD,5.24534687,149.28,,215
USD,0.396825397,30.36,,106894
USD,-3.376205788,144.24,,473
USD,-2.750329381,29.525,,161866
USD,-2.412645591,140.76,,640
USD,0.779000847,29.755,,142230
USD,0.42625746,141.36,,363
USD,-0.604940346,29.575,,205544
USD,3.989813243,147.0,,334
USD,0.743871513,29.795,,220002
USD,-8.326530612,134.76,,815
USD,-0.805504279,29.555,,171404
USD,0.979519145,136.08,,425
USD,0.862798173,29.76,,84266
USD,0.0,136.08,,446
USD,-0.151209677,29.715,,97914
USD,-0.970017637,134.76,,756
USD,-0.504795558,29.565,,97630
USD,-2.13713268,131.88,,414
USD,-1.183832234,29.215,,142774
USD,0.363967243,132.36,,430
USD,3.748074619,30.31,,259782
USD,0.906618314,133.56,,390
USD,3.893104586,31.49,,238258
USD,-0.179694519,133.32,,321
USD,1.397268974,31.93,,151968
USD,-0.810081008,131.64,,241
USD,-0.281866583,31.84,,71672
USD,-2.005469462,129.0,,613
USD,-0.219849246,31.77,,115052
USD,7.441860465,138.6,,493
USD,-1.133144476,31.41,,92668
USD,-7.445887446,128.28,,2262
USD,1.018783827,31.73,,87174
USD,-0.935453695,127.08,,1086
USD,-2.820674441,30.835,,147960
USD,0.377714825,127.56,,564
USD,0.940489703,31.125,,100744
USD,0.282220132,127.92,,573
USD,2.184738956,31.805,,223950
USD,7.598499062,137.64,,1097
USD,4.606193995,33.27,,260236
USD,-3.225806452,133.2,,351
USD,-2.194168921,32.54,,78768
USD,-0.810810811,132.12,,430
USD,2.934849416,33.495,,121692
USD,-0.544959128,131.4,,172
USD,-0.52246604,33.32,,313940
USD,-8.219178082,120.6,,500
USD,0.780312125,33.58,,264216
USD,-4.47761194,115.2,,1058
USD,-0.848719476,33.295,,185110
USD,0.520833333,115.8,,682
USD,-2.597987686,32.43,,301734
USD,-5.284974093,109.68,,346
USD,-0.709219858,32.2,,110554
USD,-3.06345733,106.32,,1236
USD,-0.186335404,32.14,,114928
USD,0.0,106.32,,1113
USD,2.333540759,32.89,,135104
USD,-0.451467269,105.84,,380
USD,1.246579507,33.3,,149322
USD,-0.22675737,105.6,,585
USD,0.0,33.3,,105704
USD,-0.113636364,105.48,,448
USD,-0.660660661,33.08,,75456
USD,-4.436860068,100.8,,900
USD,-4.519347037,31.585,,126414
USD,-2.380952381,98.4,,1084
USD,-1.614690518,31.075,,162490
USD,-1.219512195,97.2,,1603
USD,2.606596943,31.885,,160456
USD,-1.604938272,95.64,,558
USD,1.7719931,32.45,,90782
USD,0.376411543,96.0,,985
USD,-3.959938367,31.165,,134588
USD,0.0,96.0,,768
USD,-3.433338681,30.095,,141490
USD,-1.0,95.04,,247
USD,-0.398737332,29.975,,138886
USD,-0.252525253,94.8,,928
USD,1.234361968,30.345,,173896
USD,1.012658228,95.76,,308
USD,0.74147306,30.57,,112100
USD,0.250626566,96.0,,358
USD,0.457965325,30.71,,137756
USD,0.0,96.0,,301
USD,2.588733312,31.505,,167286
USD,0.125,96.12,,198
USD,1.856848119,32.09,,131458
USD,-0.24968789,95.88,,191
USD,-0.98161421,31.775,,118312
USD,-2.002503129,93.96,,448
USD,0.062942565,31.795,,142938
USD,-0.383141762,93.6,,503
USD,-3.381034754,30.72,,149004
USD,0.0,93.6,,222
USD,-3.336588542,29.695,,224990
USD,-1.666666667,92.04,,596
USD,-1.633271595,29.21,,231690
USD,-1.043024772,91.08,,801
USD,-19.154399178,23.615,,3027298
USD,-0.131752306,90.96,,136
USD,4.53101842,24.685,,674072
USD,-1.055408971,90.0,,139
USD,-0.627911687,24.53,,373628
USD,-3.733333333,86.64,,442
USD,-0.693028944,24.36,,267924
USD,5.40166205,91.32,,428
USD,-1.395730706,24.02,,392776
USD,0.525624179,91.8,,306
USD,3.184845962,24.785,,396054
USD,-1.960784314,90.0,,170
USD,-0.544684285,24.65,,297492
USD,-4.533333333,85.92,,165
USD,0.283975659,24.72,,286234
USD,4.05027933,89.4,,315
USD,3.337378641,25.545,,227104
USD,-5.234899329,84.72,,380
USD,-0.234879624,25.485,,387230
USD,1.983002833,86.4,,200
USD,-3.786541103,24.52,,236088
USD,1.388888889,87.6,,172
USD,0.550570962,24.655,,265458
USD,-2.465753425,85.44,,90
USD,-0.040559724,24.645,,197440
USD,-1.685393258,84.0,,554
USD,1.82592818,25.095,,143794
USD,-6.142857143,78.84,,655
USD,-2.111974497,24.565,,305448
USD,-8.675799087,72.0,,1709
USD,-0.346020761,24.48,,180528
USD,0.333333333,72.24,,569
USD,0.265522876,24.545,,132586
USD,-0.332225914,72.0,,438
USD,1.52780607,24.92,,196644
USD,0.0,72.0,,614
USD,1.585072231,25.315,,118422
USD,-4.0,69.12,,2275
USD,-0.13825795,25.23,,133748
USD,-2.604166667,67.32,,366
USD,0.554894966,25.37,,135112
USD,1.247771836,68.16,,1000
USD,-0.886874261,25.145,,260122
USD,1.056338028,68.88,,363
USD,-2.366275602,24.55,,192410
USD,-4.006968641,66.12,,2229
USD,2.15885947,25.08,,215024
USD,1.08892922,66.84,,309
USD,3.209728868,25.885,,213070
USD,2.513464991,68.52,,322
USD,3.554181959,26.805,,268848
USD,-2.276707531,66.72,,511
USD,2.313001306,27.425,,319148
USD,6.654676259,71.16,,765
USD,2.060164084,27.99,,244952
USD,12.984822934,80.4,,713
USD,-0.035727045,27.98,,208354
USD,-4.179104478,77.04,,803
USD,1.679771265,28.45,,217310
USD,-7.632398754,71.16,,2280
USD,1.862917399,28.98,,241354
USD,-11.129848229,63.24,,2021
USD,0.069013112,29.0,,213242
USD,-1.328273245,62.4,,1655
USD,-0.25862069,28.925,,180920
USD,-1.730769231,61.32,,937
USD,2.921348315,29.77,,182548
USD,0.782778865,61.8,,850
USD,-2.183406114,29.12,,211442
USD,-0.582524272,61.44,,1506
USD,0.034340659,29.13,,81790
USD,-1.5625,60.48,,3044
USD,0.137315482,29.17,,320736
USD,0.0,60.48,,9155
USD,-0.051422695,29.155,,191192
USD,-0.793650794,60.0,,5337
USD,-2.692505574,28.37,,191522
USD,-0.2,59.88,,9662
USD,0.986958054,28.65,,126614
USD,16.432865731,69.72,,12377
USD,-0.959860384,28.375,,87598
USD,3.442340792,72.12,,10141
USD,0.68722467,28.57,,209582
USD,4.65890183,75.48,,15163
USD,0.700035002,28.77,,152344
USD,2.066772655,77.04,,24086
USD,2.519986097,29.495,,315498
USD,11.370716511,85.8,,12120
USD,-0.457704696,29.36,,114168
USD,-1.398601399,84.6,,7518
USD,0.936648501,29.635,,91912
USD,5.531914894,89.28,,6325
USD,-1.417243125,29.215,,130474
USD,-1.88172043,87.6,,10529
USD,-3.49135718,28.195,,258930
USD,-3.698630137,84.36,,2943
USD,1.188153928,28.53,,170958
USD,-0.426742532,84.0,,2054
USD,-0.613389415,28.355,,161140
USD,-0.428571429,83.64,,3619
USD,-0.705342973,28.155,,93466
USD,0.0,83.64,,3063
USD,-0.834665246,27.92,,211272
USD,-0.573888092,83.16,,2096
USD,-1.558022923,27.485,,132810
USD,-1.731601732,81.72,,4754
USD,0.236492632,27.55,,85530
USD,0.587371512,82.2,,4260
USD,-1.796733212,27.055,,148316
