Date,RIC,Currency,Daily Total Return,Price Close,TRBC Economic Sector Name,Volume
2024-03-13,POWI.OQ,USD,-2.360717658,72.38,,145478
2024-03-13,VHI.N,USD,-5.034612964,15.09,,2178
2024-03-14,POWI.OQ,USD,-3.094777563,70.14,,228234
2024-03-14,VHI.N,USD,-4.042412194,14.48,,3185
2024-03-15,POWI.OQ,USD,-0.085543199,70.08,,565946
2024-03-15,VHI.N,USD,1.933701657,14.76,,7276
2024-03-18,POWI.OQ,USD,-0.642123288,69.63,,141636
2024-03-18,VHI.N,USD,7.588075881,15.88,,2374
2024-03-19,POWI.OQ,USD,-0.746804538,69.11,,209649
2024-03-19,VHI.N,USD,2.455919395,16.27,,2763
2024-03-20,POWI.OQ,USD,1.808710751,70.36,,194718
2024-03-20,VHI.N,USD,1.72095882,16.55,,1150
2024-03-21,POWI.OQ,USD,0.270039795,70.55,,187088
2024-03-21,VHI.N,USD,4.833836858,17.35,,3351
2024-03-22,POWI.OQ,USD,-0.595322466,70.13,,137481
2024-03-22,VHI.N,USD,-2.593659942,16.9,,1159
2024-03-25,POWI.OQ,USD,-0.142592329,70.03,,100158
2024-03-25,VHI.N,USD,-1.952662722,16.57,,1283
2024-03-26,POWI.OQ,USD,-1.599314579,68.91,,150046
2024-03-26,VHI.N,USD,2.172601086,16.93,,843
2024-03-27,POWI.OQ,USD,2.466985924,70.61,,181038
2024-03-27,VHI.N,USD,3.839338452,17.58,,1160
2024-03-28,POWI.OQ,USD,1.331256196,71.55,,174509
2024-03-28,VHI.N,USD,-2.275312856,17.18,,1384
2024-04-01,POWI.OQ,USD,-1.229909154,70.67,,120906
2024-04-01,VHI.N,USD,-3.02677532,16.66,,1435
2024-04-02,POWI.OQ,USD,-2.419697184,68.96,,181444
2024-04-02,VHI.N,USD,-2.160864346,16.3,,1770
2024-04-03,POWI.OQ,USD,0.812064965,69.52,,132954
2024-04-03,VHI.N,USD,1.595092025,16.56,,1304
2024-04-04,POWI.OQ,USD,-1.985040276,68.14,,123367
2024-04-04,VHI.N,USD,-1.690821256,16.28,,2303
2024-04-05,POWI.OQ,USD,1.056648077,68.86,,141559
2024-04-05,VHI.N,USD,-0.184275184,16.25,,1258
2024-04-08,POWI.OQ,USD,0.987510892,69.54,,108174
2024-04-08,VHI.N,USD,-0.553846154,16.16,,2237
2024-04-09,POWI.OQ,USD,3.062985332,71.67,,119222
2024-04-09,VHI.N,USD,-0.495049505,16.08,,1048
2024-04-10,POWI.OQ,USD,-3.557974048,69.12,,164406
2024-04-10,VHI.N,USD,-3.42039801,15.53,,1766
2024-04-11,POWI.OQ,USD,1.736111111,70.32,,140390
2024-04-11,VHI.N,USD,0.643915003,15.63,,1802
2024-04-12,POWI.OQ,USD,-3.242320819,68.04,,146608
2024-04-12,VHI.N,USD,-3.262955854,15.12,,1232
2024-04-15,POWI.OQ,USD,-1.263962375,67.18,,107167
2024-04-15,VHI.N,USD,-0.529100529,15.04,,2437
2024-04-16,POWI.OQ,USD,-0.506103007,66.84,,123703
2024-04-16,VHI.N,USD,0.066489362,15.05,,1166
2024-04-17,POWI.OQ,USD,-1.870137642,65.59,,134136
2024-04-17,VHI.N,USD,1.46179402,15.27,,2484
2024-04-18,POWI.OQ,USD,-2.485134929,63.96,,150868
2024-04-18,VHI.N,USD,-1.113294041,15.1,,2134
2024-04-19,POWI.OQ,USD,-1.672920575,62.89,,243833
2024-04-19,VHI.N,USD,2.649006623,15.5,,1837
2024-04-22,POWI.OQ,USD,0.302114804,63.08,,102324
2024-04-22,VHI.N,USD,-3.290322581,14.99,,2302
2024-04-23,POWI.OQ,USD,2.12428662,64.42,,157051
2024-04-23,VHI.N,USD,-0.533689126,14.91,,615
2024-04-24,POWI.OQ,USD,3.927351754,66.95,,270618
2024-04-24,VHI.N,USD,-2.34741784,14.56,,1218
2024-04-25,POWI.OQ,USD,0.463032114,67.26,,262830
2024-04-25,VHI.N,USD,-1.373626374,14.36,,1532
2024-04-26,POWI.OQ,USD,0.014867678,67.27,,202094
2024-04-26,VHI.N,USD,4.456824513,15.0,,1205
2024-04-29,POWI.OQ,USD,0.936524454,67.9,,182234
2024-04-29,VHI.N,USD,1.266666667,15.19,,1546
2024-04-30,POWI.OQ,USD,-1.737849779,66.72,,310999
2024-04-30,VHI.N,USD,-2.764976959,14.77,,1230
2024-05-01,POWI.OQ,USD,-1.45383693,65.75,,181311
2024-05-01,VHI.N,USD,0.0,14.77,,1108
2024-05-02,POWI.OQ,USD,3.376425856,67.97,,211903
2024-05-02,VHI.N,USD,-0.406228842,14.71,,1918
2024-05-03,POWI.OQ,USD,0.926879506,68.6,,212915
2024-05-03,VHI.N,USD,0.951733515,14.85,,550
2024-05-06,POWI.OQ,USD,1.559766764,69.67,,131780
2024-05-06,VHI.N,USD,2.02020202,15.15,,1090
2024-05-07,POWI.OQ,USD,0.717669011,70.17,,326888
2024-05-07,VHI.N,USD,-0.198019802,15.12,,1545
2024-05-08,POWI.OQ,USD,9.206213482,76.63,,471857
2024-05-08,VHI.N,USD,-1.19047619,14.94,,478
2024-05-09,POWI.OQ,USD,0.92653008,77.34,,219330
2024-05-09,VHI.N,USD,5.555555556,15.77,,2487
2024-05-10,POWI.OQ,USD,-2.495474528,75.41,,241620
2024-05-10,VHI.N,USD,0.634115409,15.87,,1303
2024-05-13,POWI.OQ,USD,1.710648455,76.7,,220918
2024-05-13,VHI.N,USD,3.339634531,16.4,,5189
2024-05-14,POWI.OQ,USD,0.860495437,77.36,,146799
2024-05-14,VHI.N,USD,3.231707317,16.93,,1047
2024-05-15,POWI.OQ,USD,0.736814891,77.93,,158010
2024-05-15,VHI.N,USD,7.324276432,18.17,,5160
2024-05-16,POWI.OQ,USD,-0.346464776,77.66,,179746
2024-05-16,VHI.N,USD,1.706108971,18.48,,2702
2024-05-17,POWI.OQ,USD,-1.120267834,76.79,,128826
2024-05-17,VHI.N,USD,1.677489177,18.79,,1801
2024-05-20,POWI.OQ,USD,1.289230369,77.78,,114832
2024-05-20,VHI.N,USD,4.417243214,19.62,,3388
2024-05-21,POWI.OQ,USD,-0.86140396,77.11,,125182
2024-05-21,VHI.N,USD,-4.536187564,18.73,,1479
2024-05-22,POWI.OQ,USD,1.426533524,78.21,,153214
2024-05-22,VHI.N,USD,3.043246129,19.3,,1995
2024-05-23,POWI.OQ,USD,-2.53164557,76.23,,142940
2024-05-23,VHI.N,USD,-1.865284974,18.94,,4031
2024-05-24,POWI.OQ,USD,1.259346714,77.19,,132071
2024-05-24,VHI.N,USD,0.369588173,19.01,,1248
2024-05-28,POWI.OQ,USD,0.233190828,77.37,,137361
2024-05-28,VHI.N,USD,4.997369805,19.96,,4472
2024-05-29,POWI.OQ,USD,-2.959803541,75.08,,145847
2024-05-29,VHI.N,USD,-2.204408818,19.52,,1712
2024-05-30,POWI.OQ,USD,0.732551945,75.63,,105635
2024-05-30,VHI.N,USD,-4.25204918,18.69,,5883
2024-05-31,POWI.OQ,USD,0.766891445,76.01,,424799
2024-05-31,VHI.N,USD,4.066345639,19.45,,1657
2024-06-03,POWI.OQ,USD,-0.092093146,75.94,,92179
2024-06-03,VHI.N,USD,2.93059126,20.02,,3168
2024-06-04,POWI.OQ,USD,-3.963655518,72.93,,137791
2024-06-04,VHI.N,USD,-1.548451548,19.71,,1812
2024-06-05,POWI.OQ,USD,3.743315508,75.66,,91680
2024-06-05,VHI.N,USD,-2.587519026,19.2,,4755
2024-06-06,POWI.OQ,USD,-0.092519165,75.59,,96226
2024-06-06,VHI.N,USD,-0.78125,19.05,,1759
2024-06-07,POWI.OQ,USD,-1.349384839,74.57,,91007
2024-06-07,VHI.N,USD,-1.837270341,18.7,,1122
2024-06-10,POWI.OQ,USD,-0.630280274,74.1,,105536
2024-06-10,VHI.N,USD,5.13368984,19.58,,4026
2024-06-11,POWI.OQ,USD,0.917678812,74.78,,114940
2024-06-11,VHI.N,USD,-0.970377937,19.39,,885
2024-06-12,POWI.OQ,USD,1.63145226,76.0,,103719
2024-06-12,VHI.N,USD,-0.051572976,19.38,,1314
2024-06-13,POWI.OQ,USD,-2.197368421,74.33,,144763
2024-06-13,VHI.N,USD,-1.28998968,19.13,,708
2024-06-14,POWI.OQ,USD,-0.753397013,73.77,,96388
2024-06-14,VHI.N,USD,-2.247778359,18.7,,979
2024-06-17,POWI.OQ,USD,0.677782296,74.27,,87748
2024-06-17,VHI.N,USD,-3.368983957,18.07,,4581
2024-06-18,POWI.OQ,USD,-1.009829002,73.52,,184460
2024-06-18,VHI.N,USD,0.940785833,18.24,,1465
2024-06-20,POWI.OQ,USD,-2.502720348,71.68,,172795
2024-06-20,VHI.N,USD,-1.425438596,17.98,,1693
2024-06-21,POWI.OQ,USD,-0.446428571,71.36,,980295
2024-06-21,VHI.N,USD,1.612903226,18.27,,6508
2024-06-24,POWI.OQ,USD,-1.317264574,70.42,,160647
2024-06-24,VHI.N,USD,0.985221675,18.45,,2700
2024-06-25,POWI.OQ,USD,-0.156205623,70.31,,199834
2024-06-25,VHI.N,USD,-2.98102981,17.9,,2905
2024-06-26,POWI.OQ,USD,-0.056890912,70.27,,192988
2024-06-26,VHI.N,USD,-4.022346369,17.18,,1436
2024-06-27,POWI.OQ,USD,-1.50846734,69.21,,171001
2024-06-27,VHI.N,USD,-0.640279395,17.07,,902
2024-06-28,POWI.OQ,USD,1.41598035,70.19,,537074
2024-06-28,VHI.N,USD,4.452255419,17.83,,12484
2024-07-01,POWI.OQ,USD,-0.712352186921214,69.69,,156198
2024-07-01,VHI.N,USD,-2.52383623107122,17.38,,4206
2024-07-02,POWI.OQ,USD,1.24838570813604,70.56,,114237
2024-07-02,VHI.N,USD,1.09321058688148,17.57,,1445
2024-07-03,POWI.OQ,USD,0.170068027210891,70.68,,73865
2024-07-03,VHI.N,USD,-2.56118383608423,17.12,,2652
2024-07-05,POWI.OQ,USD,-0.254668930390502,70.5,,85803
2024-07-05,VHI.N,USD,-3.62149532710281,16.5,,5981
2024-07-08,POWI.OQ,USD,1.94326241134752,71.87,,88076
2024-07-08,VHI.N,USD,-4.24242424242424,15.8,,8407
2024-07-09,POWI.OQ,USD,-0.250452205370818,71.69,,145475
2024-07-09,VHI.N,USD,0.0,15.8,,2736
2024-07-10,POWI.OQ,USD,0.44636629934441,72.01,,147426
2024-07-10,VHI.N,USD,0.189873417721515,15.83,,1651
2024-07-11,POWI.OQ,USD,3.11067907235106,74.25,,182146
2024-07-11,VHI.N,USD,6.50663297536323,16.86,,5459
2024-07-12,POWI.OQ,USD,1.1986531986532,75.14,,158776
2024-07-12,VHI.N,USD,6.64294187425861,17.98,,4306
2024-07-15,POWI.OQ,USD,0.439180196965662,75.47,,192816
2024-07-15,VHI.N,USD,-2.11345939933259,17.6,,4719
2024-07-16,POWI.OQ,USD,3.96183914138067,78.46,,253706
2024-07-16,VHI.N,USD,2.44318181818182,18.03,,3478
2024-07-17,POWI.OQ,USD,-3.27555442263573,75.89,,201036
2024-07-17,VHI.N,USD,-9.31780366056572,16.35,,6575
2024-07-18,POWI.OQ,USD,-1.97654499934115,74.39,,162145
2024-07-18,VHI.N,USD,0.917431192660542,16.5,,3217
2024-07-19,POWI.OQ,USD,-3.40099475735986,71.86,,147366
2024-07-19,VHI.N,USD,-4.42424242424243,15.77,,2888
2024-07-22,POWI.OQ,USD,4.27219593654329,74.93,,179502
2024-07-22,VHI.N,USD,12.0481927710844,17.67,,9555
2024-07-23,POWI.OQ,USD,-0.467102629120524,74.58,,143506
2024-07-23,VHI.N,USD,3.28239954725523,18.25,,3523
2024-07-24,POWI.OQ,USD,-3.2046124966479,72.19,,182418
2024-07-24,VHI.N,USD,2.1917808219178,18.65,,12439
2024-07-25,POWI.OQ,USD,-1.34367640947499,71.22,,273589
2024-07-25,VHI.N,USD,4.87935656836461,19.56,,4875
2024-07-26,POWI.OQ,USD,2.44313395113731,72.96,,166610
2024-07-26,VHI.N,USD,3.57873210633948,20.26,,7941
2024-07-29,POWI.OQ,USD,0.274122807017548,73.16,,104288
2024-07-29,VHI.N,USD,0.740375123395847,20.41,,8894
2024-07-30,POWI.OQ,USD,-2.87042099507927,71.06,,105637
2024-07-30,VHI.N,USD,0.685938265556103,20.55,,3437
2024-07-31,POWI.OQ,USD,2.78637770897833,73.04,,170078
2024-07-31,VHI.N,USD,2.67639902676399,21.1,,3143
2024-08-01,POWI.OQ,USD,-6.47590361445784,68.31,,201299
2024-08-01,VHI.N,USD,-11.8483412322275,18.6,,4847
2024-08-02,POWI.OQ,USD,-3.07422046552483,66.21,,265320
2024-08-02,VHI.N,USD,-5.21505376344087,17.63,,1873
2024-08-05,POWI.OQ,USD,-2.31082917988217,64.68,,236876
2024-08-05,VHI.N,USD,3.17640385706184,18.19,,11068
2024-08-06,POWI.OQ,USD,-0.633889919604222,64.27,,230086
2024-08-06,VHI.N,USD,-3.13358988455195,17.62,,2435
2024-08-07,POWI.OQ,USD,-6.98615217053057,59.78,,425593
2024-08-07,VHI.N,USD,-2.27014755959139,17.22,,1698
2024-08-08,POWI.OQ,USD,1.90699230511877,60.92,,238166
2024-08-08,VHI.N,USD,-1.80023228803716,16.91,,2916
2024-08-09,POWI.OQ,USD,-0.919238345370982,60.36,,179819
2024-08-09,VHI.N,USD,12.3595505617978,19.0,,2934
2024-08-12,POWI.OQ,USD,0.082836315440684,60.41,,257134
2024-08-12,VHI.N,USD,9.73684210526316,20.85,,7081
2024-08-13,POWI.OQ,USD,1.27462340672075,61.18,,339099
2024-08-13,VHI.N,USD,4.70023980815346,21.83,,6667
2024-08-14,POWI.OQ,USD,-2.50081726054266,59.65,,131301
2024-08-14,VHI.N,USD,0.091617040769597,21.85,,3761
2024-08-15,POWI.OQ,USD,9.23721709974853,65.16,,241195
2024-08-15,VHI.N,USD,6.81922196796338,23.34,,5268
2024-08-16,POWI.OQ,USD,1.31982811540823,66.02,,218381
2024-08-16,VHI.N,USD,5.26992287917738,24.57,,2340
2024-08-19,POWI.OQ,USD,-0.454407755225685,65.72,,102614
2024-08-19,VHI.N,USD,7.12250712250712,26.32,,12928
2024-08-20,POWI.OQ,USD,-1.88679245283018,64.48,,92018
2024-08-20,VHI.N,USD,-6.53495440729483,24.6,,3588
2024-08-21,POWI.OQ,USD,3.83064516129032,66.95,,99235
2024-08-21,VHI.N,USD,1.66666666666667,25.01,,2489
2024-08-22,POWI.OQ,USD,-2.33009708737864,65.39,,127574
2024-08-22,VHI.N,USD,-2.27908836465414,24.44,,2081
2024-08-23,POWI.OQ,USD,3.83850741703625,67.9,,168959
2024-08-23,VHI.N,USD,21.6857610474632,29.74,,40199
2024-08-26,POWI.OQ,USD,-2.19440353460973,66.41,,131836
2024-08-26,VHI.N,USD,3.42972427706793,30.76,,17578
2024-08-27,POWI.OQ,USD,-1.89730462279776,65.15,,158733
2024-08-27,VHI.N,USD,-7.18465539661899,28.55,,7477
2024-08-28,POWI.OQ,USD,-2.04144282425173,63.82,,130348
2024-08-28,VHI.N,USD,-1.43607705779335,28.14,,5409
2024-08-29,POWI.OQ,USD,4.0582889376371,66.41,,207049
2024-08-29,VHI.N,USD,0.248756218905474,28.21,,3372
2024-08-30,POWI.OQ,USD,1.34015961451588,67.1,,694110
2024-08-30,VHI.N,USD,3.54484225451967,29.21,,8462
2024-09-03,POWI.OQ,USD,-7.3472429210134,62.17,,182850
2024-09-03,VHI.N,USD,1.06128038343033,29.52,,13681
2024-09-04,POWI.OQ,USD,-1.91410648222616,60.98,,233845
2024-09-04,VHI.N,USD,-0.474254742547427,29.38,,6115
2024-09-05,POWI.OQ,USD,-2.1482453263365,59.67,,162154
2024-09-05,VHI.N,USD,-0.850918992511913,29.13,,4663
2024-09-06,POWI.OQ,USD,-2.49706720294956,58.18,,170593
2024-09-06,VHI.N,USD,-5.28664606934431,27.51,,9408
2024-09-09,POWI.OQ,USD,-0.550017188037127,57.86,,162726
2024-09-09,VHI.N,USD,4.54380225372592,28.76,,5017
2024-09-10,POWI.OQ,USD,0.103698582786039,57.92,,156238
2024-09-10,VHI.N,USD,-2.990264255911,27.9,,7848
2024-09-11,POWI.OQ,USD,1.41574585635359,58.74,,122915
2024-09-11,VHI.N,USD,-2.79569892473117,27.12,,4560
2024-09-12,POWI.OQ,USD,-0.86823289070481,58.23,,164777
2024-09-12,VHI.N,USD,-0.479351032448387,26.99,,3163
2024-09-13,POWI.OQ,USD,2.43860552979564,59.65,,102278
2024-09-13,VHI.N,USD,4.14968506854391,28.11,,4526
2024-09-16,POWI.OQ,USD,-1.79379715004191,58.58,,177162
2024-09-16,VHI.N,USD,-3.45072927783706,27.14,,5998
2024-09-17,POWI.OQ,USD,0.785250938886994,59.04,,94506
2024-09-17,VHI.N,USD,-0.73691967575534,26.94,,5085
2024-09-18,POWI.OQ,USD,0.779132791327915,59.5,,164741
2024-09-18,VHI.N,USD,0.668151447661469,27.12,,7555
2024-09-19,POWI.OQ,USD,3.29411764705883,61.46,,144821
2024-09-19,VHI.N,USD,4.5353982300885,28.35,,8745
2024-09-20,POWI.OQ,USD,-2.94500488122356,59.65,,944574
2024-09-20,VHI.N,USD,2.22222222222222,28.98,,25547
2024-09-23,POWI.OQ,USD,1.55909471919531,60.58,,170067
2024-09-23,VHI.N,USD,-0.931677018633539,28.71,,4659
2024-09-24,POWI.OQ,USD,1.96434466820734,61.77,,133180
2024-09-24,VHI.N,USD,2.78648554510624,29.51,,3780
2024-09-25,POWI.OQ,USD,-2.08839242350657,60.48,,165494
2024-09-25,VHI.N,USD,15.6895967468655,34.14,,20136
2024-09-26,POWI.OQ,USD,4.79497354497355,63.38,,194496
2024-09-26,VHI.N,USD,0.439367311072052,34.29,,6037
2024-09-27,POWI.OQ,USD,0.299779110129375,63.57,,112849
2024-09-27,VHI.N,USD,-1.72061825605132,33.7,,4745
2024-09-30,POWI.OQ,USD,0.865187981752406,64.12,,240063
2024-09-30,VHI.N,USD,-0.9792284866469,33.37,,6632
2024-10-01,POWI.OQ,USD,-2.90081097941361,62.26,,165278
2024-10-01,VHI.N,USD,-3.23643991609229,32.29,,7325
2024-10-02,POWI.OQ,USD,1.7346610986187,63.34,,107421
2024-10-02,VHI.N,USD,2.3846392071849,33.06,,6172
2024-10-03,POWI.OQ,USD,-1.34196400378908,62.49,,113198
2024-10-03,VHI.N,USD,-2.26860254083485,32.31,,7632
2024-10-04,POWI.OQ,USD,1.04016642662826,63.14,,113517
2024-10-04,VHI.N,USD,7.33519034354688,34.68,,5560
2024-10-07,POWI.OQ,USD,-0.712701932214132,62.69,,79069
2024-10-07,VHI.N,USD,-2.53748558246829,33.8,,4585
2024-10-08,POWI.OQ,USD,-0.701866326367838,62.25,,75294
2024-10-08,VHI.N,USD,-1.4792899408284,33.3,,2765
2024-10-09,POWI.OQ,USD,1.51004016064257,63.19,,90421
2024-10-09,VHI.N,USD,2.97297297297298,34.29,,2476
2024-10-10,POWI.OQ,USD,-1.26602310492166,62.39,,121558
2024-10-10,VHI.N,USD,-1.48731408573928,33.78,,2402
2024-10-11,POWI.OQ,USD,2.22792114120853,63.78,,118725
2024-10-11,VHI.N,USD,5.41740674955595,35.61,,6923
2024-10-14,POWI.OQ,USD,1.83443085606773,64.95,,112719
2024-10-14,VHI.N,USD,0.0,35.61,,4898
2024-10-15,POWI.OQ,USD,-2.94072363356429,63.04,,195351
2024-10-15,VHI.N,USD,-2.49929795001404,34.72,,5386
2024-10-16,POWI.OQ,USD,1.03109137055837,63.69,,113572
2024-10-16,VHI.N,USD,5.61635944700462,36.67,,7238
2024-10-17,POWI.OQ,USD,1.36599152143194,64.56,,153408
2024-10-17,VHI.N,USD,-2.67248431960732,35.69,,2872
2024-10-18,POWI.OQ,USD,-0.743494423791828,64.08,,126615
2024-10-18,VHI.N,USD,2.52171476604092,36.59,,3782
2024-10-21,POWI.OQ,USD,-1.62297128589263,63.04,,100588
2024-10-21,VHI.N,USD,-0.71057666028971,36.33,,5600
2024-10-22,POWI.OQ,USD,-1.07868020304569,62.36,,101957
2024-10-22,VHI.N,USD,2.55986787778695,37.26,,6286
2024-10-23,POWI.OQ,USD,-0.416933932007694,62.1,,90116
2024-10-23,VHI.N,USD,-5.20665593129361,35.32,,2293
2024-10-24,POWI.OQ,USD,0.515297906602255,62.42,,139940
2024-10-24,VHI.N,USD,0.368063420158558,35.45,,2495
2024-10-25,POWI.OQ,USD,0.849086831143866,62.95,,141313
2024-10-25,VHI.N,USD,-2.96191819464035,34.4,,3321
2024-10-28,POWI.OQ,USD,2.95472597299444,64.81,,131129
2024-10-28,VHI.N,USD,5.2325581395349,36.2,,12282
2024-10-29,POWI.OQ,USD,1.18808825798487,65.58,,135515
2024-10-29,VHI.N,USD,-1.87845303867403,35.52,,3177
2024-10-30,POWI.OQ,USD,-3.79688929551692,63.09,,92323
2024-10-30,VHI.N,USD,-0.337837837837851,35.4,,4130
2024-10-31,POWI.OQ,USD,-4.2161990806784,60.43,,168663
2024-10-31,VHI.N,USD,-3.8135593220339,34.05,,7837
2024-11-01,POWI.OQ,USD,3.9715373159027,62.83,,158451
2024-11-01,VHI.N,USD,-2.49632892804697,33.2,,7263
2024-11-04,POWI.OQ,USD,1.03453764125418,63.48,,149977
2024-11-04,VHI.N,USD,8.19277108433734,35.92,,15899
2024-11-05,POWI.OQ,USD,1.73282923755514,64.58,,229283
2024-11-05,VHI.N,USD,4.87193763919822,37.67,,8210
2024-11-06,POWI.OQ,USD,2.86466398265718,66.43,,346192
2024-11-06,VHI.N,USD,8.30899920361029,40.8,,10857
2024-11-07,POWI.OQ,USD,-1.58061116965228,65.38,,336995
2024-11-07,VHI.N,USD,-5.26960784313725,38.65,,8685
2024-11-08,POWI.OQ,USD,1.42245334964822,66.31,,224851
2024-11-08,VHI.N,USD,6.85640362225097,41.3,,11560
2024-11-11,POWI.OQ,USD,-1.8850852058513,65.06,,146588
2024-11-11,VHI.N,USD,-23.8014527845036,31.47,,42656
2024-11-12,POWI.OQ,USD,-1.66000614817093,63.98,,169488
2024-11-12,VHI.N,USD,-8.26183666984429,28.87,,17765
2024-11-13,POWI.OQ,USD,-1.01594248202563,63.33,,234549
2024-11-13,VHI.N,USD,-5.36889504676135,27.32,,22570
2024-11-14,POWI.OQ,USD,-1.92641717985157,62.11,,154067
2024-11-14,VHI.N,USD,-3.62371888726209,26.33,,8525
2024-11-15,POWI.OQ,USD,-3.33279665110288,60.04,,150970
2024-11-15,VHI.N,USD,-8.35548803646031,24.13,,35527
2024-11-18,POWI.OQ,USD,0.916055962691546,60.59,,152205
2024-11-18,VHI.N,USD,7.9983423124741,26.06,,31178
2024-11-19,POWI.OQ,USD,-0.21455685756726,60.46,,112561
2024-11-19,VHI.N,USD,0.115118956254801,26.09,,13595
2024-11-20,POWI.OQ,USD,1.11644062189877,61.135,,105453
2024-11-20,VHI.N,USD,1.64814105021081,26.52,,3719
2024-11-21,POWI.OQ,USD,2.08554837654371,62.41,,114315
2024-11-21,VHI.N,USD,1.09351432880844,26.81,,6776
2024-11-22,POWI.OQ,USD,2.03493029963147,63.68,,113553
2024-11-22,VHI.N,USD,-0.372995151063028,26.71,,3976
2024-11-25,POWI.OQ,USD,6.86243718592964,68.05,,398783
2024-11-25,VHI.N,USD,-0.673904904530137,26.53,,7952
2024-11-26,POWI.OQ,USD,-3.51212343864805,65.66,,254238
2024-11-26,VHI.N,USD,0.60309084055786,26.69,,3067
2024-11-27,POWI.OQ,USD,-1.35546756015839,64.77,,122194
2024-11-27,VHI.N,USD,-2.02322967403523,26.15,,4270
2024-11-29,POWI.OQ,USD,1.46672842365294,65.51,,116322
2024-11-29,VHI.N,USD,-1.79732313575525,25.6,,5088
2024-12-02,POWI.OQ,USD,2.47290490001525,67.13,,129686
2024-12-02,VHI.N,USD,3.74999999999999,26.56,,14060
2024-12-03,POWI.OQ,USD,-1.54923283181885,66.09,,226875
2024-12-03,VHI.N,USD,-4.81927710843373,25.28,,8946
2024-12-04,POWI.OQ,USD,-3.32879406869421,63.89,,183567
2024-12-04,VHI.N,USD,-0.870253164556972,25.06,,7249
2024-12-05,POWI.OQ,USD,-1.90953200813899,62.67,,196131
2024-12-05,VHI.N,USD,-0.957701516360728,24.82,,6110
2024-12-06,POWI.OQ,USD,0.749960108504865,63.14,,121482
2024-12-06,VHI.N,USD,-1.24899274778404,24.51,,9713
2024-12-09,POWI.OQ,USD,5.05226480836237,66.33,,114539
2024-12-09,VHI.N,USD,0.775193798449603,24.7,,13611
2024-12-10,POWI.OQ,USD,-1.95989748228554,65.03,,142638
2024-12-10,VHI.N,USD,-1.21457489878543,24.4,,13068
2024-12-11,POWI.OQ,USD,0.615100722743358,65.43,,126243
2024-12-11,VHI.N,USD,-0.368852459016393,24.31,,18899
2024-12-12,POWI.OQ,USD,0.596056854653808,65.82,,96362
2024-12-12,VHI.N,USD,-2.22130810366104,23.77,,12883
2024-12-13,POWI.OQ,USD,-1.65603160133696,64.73,,142834
2024-12-13,VHI.N,USD,0.715187210769885,23.94,,5512
2024-12-16,POWI.OQ,USD,0.092692723621199,64.79,,129185
2024-12-16,VHI.N,USD,-1.42021720969089,23.6,,7526
2024-12-17,POWI.OQ,USD,0.416730977002618,65.06,,127779
2024-12-17,VHI.N,USD,1.48305084745762,23.95,,7952
2024-12-18,POWI.OQ,USD,-4.05779280664003,62.42,,216329
2024-12-18,VHI.N,USD,-6.22129436325678,22.46,,10004
2024-12-19,POWI.OQ,USD,-1.9224607497597,61.22,,156982
2024-12-19,VHI.N,USD,-3.16117542297418,21.75,,14492
2024-12-20,POWI.OQ,USD,0.784057497549827,61.7,,560706
2024-12-20,VHI.N,USD,0.04597701149426,21.76,,11126
2024-12-23,POWI.OQ,USD,1.15072933549432,62.41,,129438
2024-12-23,VHI.N,USD,-0.091911764705897,21.74,,4506
2024-12-24,POWI.OQ,USD,1.2177535651338,63.17,,41521
2024-12-24,VHI.N,USD,1.33394664213433,22.03,,3469
2024-12-26,POWI.OQ,USD,0.997308849137242,63.8,,64927
2024-12-26,VHI.N,USD,2.13345438039037,22.5,,6812
2024-12-27,POWI.OQ,USD,-1.2539184952978,63.0,,75797
2024-12-27,VHI.N,USD,-1.02222222222222,22.27,,15093
2024-12-30,POWI.OQ,USD,-1.90476190476191,61.8,,71495
2024-12-30,VHI.N,USD,1.34710372698698,22.57,,7661
2024-12-31,POWI.OQ,USD,-0.161812297734619,61.7,,107327
2024-12-31,VHI.N,USD,3.63314133805937,23.39,,8201
2025-01-02,POWI.OQ,USD,-1.53970826580227,60.75,,159071
2025-01-02,VHI.N,USD,-5.13039760581445,22.19,,6646
2025-01-03,POWI.OQ,USD,1.62962962962963,61.74,,108663
2025-01-03,VHI.N,USD,0.946372239747622,22.4,,5687
2025-01-06,POWI.OQ,USD,2.57531584062196,63.33,,135640
2025-01-06,VHI.N,USD,1.51785714285714,22.74,,7741
2025-01-07,POWI.OQ,USD,-1.21585346597189,62.56,,144179
2025-01-07,VHI.N,USD,-1.7150395778364,22.35,,8389
2025-01-08,POWI.OQ,USD,-1.91815856777494,61.36,,148044
2025-01-08,VHI.N,USD,-2.41610738255035,21.81,,5616
2025-01-10,POWI.OQ,USD,-2.41199478487614,59.88,,143515
2025-01-10,VHI.N,USD,-2.61348005502063,21.24,,3591
2025-01-13,POWI.OQ,USD,0.367401469605876,60.1,,175425
2025-01-13,VHI.N,USD,3.060263653484,21.89,,6758
2025-01-14,POWI.OQ,USD,2.54575707154742,61.63,,163990
2025-01-14,VHI.N,USD,1.27912288716309,22.17,,6183
2025-01-15,POWI.OQ,USD,1.65503813078046,62.65,,142164
2025-01-15,VHI.N,USD,1.62381596752368,22.53,,4042
2025-01-16,POWI.OQ,USD,-2.79329608938547,60.9,,169450
2025-01-16,VHI.N,USD,1.64225477141588,22.9,,3594
